"","mean_O2ml_L","mean_O2Sat","mean_T_degC","mean_Salnty","mean_ChlorA","mean_PO4uM","Depth_zone","Water_density_class"
"23751",6.8655,117.09,13.9221428571429,33.4259142857143,2.95133333333333,0.35,"Very shallow","Light"
"23752",5.9094,98.676,12.8846,33.51056,2.4694,0.764,"Shallow","Light"
"23753",5.9685,104.4925,15.2956,33.27782,0.2935,0.335,"Very shallow","Light"
"23754",5.772,96.7725,13.101,33.366125,1.50625,0.6175,"Shallow","Light"
"23755",3.81275,60.3375,10.4045,33.491075,0.19475,1.4775,"Intermediate","Intermediate"
"23756",1.546875,23.610625,7.9926875,34.08961875,0.0698333333333333,2.465625,"Deep","Intermediate"
"23757",6.143,106.5,14.863,33.31716,0.52475,0.3475,"Very shallow","Light"
"23758",5.81775,97.6725,13.20375,33.358675,2.27075,0.466666666666667,"Shallow","Light"
"23759",4.5684,73.332,10.9754,33.45664,1.349,1.26,"Intermediate","Intermediate"
"23760",1.648125,25.09375,7.9204375,34.0637,0.100666666666667,2.444375,"Deep","Intermediate"
"23761",5.80057142857143,102.008571428571,15.60425,33.1456125,0.194714285714286,0.301428571428571,"Very shallow","Light"
"23762",5.67383333333333,97.165,14.1871428571429,33.2336,0.562333333333333,0.446666666666667,"Shallow","Light"
"23763",4.1244,66.53,11.2732,33.43086,0.0606,1.27,"Intermediate","Intermediate"
"23764",1.563125,24.13,8.433,34.075775,0.00766666666666667,2.40625,"Deep","Intermediate"
"23765",5.8945,103.4025,15.4748,33.23902,0.50225,0.34,"Very shallow","Light"
"23766",5.7165,97.025,13.74725,33.39205,0.8465,0.6425,"Shallow","Light"
"23767",4.498,73.54,11.791,33.4622,0.1442,1.198,"Intermediate","Intermediate"
"23768",1.8372,28.0206666666667,7.92566666666667,33.9926266666667,0.0394,2.36733333333333,"Deep","Intermediate"
"23769",5.7008,100.978,15.9618333333333,33.1184333333333,0.09,0.29,"Very shallow","Light"
"23770",5.75875,101.5025,15.707,33.119875,0.11075,0.2875,"Shallow","Light"
"23771",5.6226,96.338,14.2618,33.1563,0.288,0.428,"Intermediate","Light"
"23772",2.196125,33.805625,8.3361875,33.91483125,0.0253333333333333,2.220625,"Deep","Intermediate"
"23773",5.6842,101.374,16.3125,33.1056666666667,0.0916,0.284,"Very shallow","Light"
"23774",5.72925,101.1775,15.79125,33.165575,0.104,0.2775,"Shallow","Light"
"23775",5.54871428571429,95.1885714285714,14.2968571428571,33.1784857142857,0.245857142857143,0.36,"Intermediate","Light"
"23776",2.43041176470588,37.3758823529412,8.31458823529412,33.8723470588235,0.0367142857142857,2.13823529411765,"Deep","Intermediate"
"23777",5.6288,100.978,16.5476666666667,33.2610333333333,0.0772,0.258,"Very shallow","Light"
"23778",5.7805,101.686666666667,15.6136666666667,33.1247333333333,0.155166666666667,0.278333333333333,"Shallow","Light"
"23779",5.64014285714286,97.2257142857143,14.58275,33.1717375,0.314857142857143,0.378571428571429,"Intermediate","Light"
"23780",2.5190625,39.145625,8.3938125,33.85773125,0.06,2.08375,"Deep","Intermediate"
"23781",6.339,110.121428571429,14.837,33.5511857142857,1.00771428571429,0.48,"Very shallow","Light"
"23782",6.0676,106.388,15.2472,33.52708,3.2872,0.438,"Very shallow","Light"
"23783",6.2098,110.232,15.9292,33.5408,1.5728,0.38,"Very shallow","Light"
"23784",6.00185714285714,105.574285714286,15.387875,33.5354125,1.43042857142857,0.46,"Very shallow","Light"
"23785",3.448125,56.38875,11.7815,33.6160625,0.361875,1.525,"Shallow","Intermediate"
"23786",2.2258,35.444,10.5778,33.9348,0.036,2.02,"Intermediate","Intermediate"
"23787",1.396,21.8183333333333,9.63933333333333,34.2056166666667,0.0103333333333333,2.42166666666667,"Deep","Intermediate"
"23788",5.80625,102.1475,15.349,33.539625,1.39025,0.5025,"Very shallow","Light"
"23789",3.35957142857143,54.9571428571429,11.8165714285714,33.6318857142857,0.417428571428571,1.48571428571429,"Shallow","Intermediate"
"23790",2.1735,34.635,10.5893333333333,33.9653666666667,0.0311666666666667,2.02333333333333,"Intermediate","Intermediate"
"23791",0.984066666666667,15.1293333333333,8.28126666666667,34.2390066666667,0.0154,2.69,"Deep","Intermediate"
"23792",5.94925,105.61,15.958,33.53116,0.3625,0.35,"Very shallow","Light"
"23793",5.2485,89.84,14.0145,33.492675,0.778,0.71,"Shallow","Light"
"23794",3.0314,48.634,10.969,33.72106,0.062,1.66,"Intermediate","Intermediate"
"23795",1.4157,22.019,9.2024,34.16714,0.0112,2.413,"Deep","Intermediate"
"23796",5.96825,106.4975,16.2354,33.5326,0.255,0.38,"Very shallow","Light"
"23797",4.85125,82.1225,13.5714,33.48784,0.49125,0.743333333333333,"Shallow","Light"
"23798",3.1888,51.052,10.8658,33.70002,0.0906,1.586,"Intermediate","Intermediate"
"23799",1.1062,17.1373333333333,8.48106666666667,34.2162466666667,0.019,2.60666666666667,"Deep","Intermediate"
"23800",5.8948,104.742,15.9463333333333,33.5215333333333,0.3468,0.368,"Very shallow","Light"
"23801",5.26,89.8716666666667,13.9815,33.4623833333333,0.6165,0.676666666666667,"Shallow","Light"
"23802",3.3766,54.262,11.0384,33.62066,0.0862,1.532,"Intermediate","Intermediate"
"23803",1.28793333333333,19.802,8.25073333333333,34.1701,0.0086,2.53266666666667,"Deep","Intermediate"
"23804",5.74133333333333,101.29,15.6577142857143,33.4011142857143,0.140333333333333,0.333333333333333,"Very shallow","Light"
"23805",5.74916666666667,100.881666666667,15.3828571428571,33.4228857142857,0.304166666666667,0.341666666666667,"Shallow","Light"
"23806",4.82242857142857,80.8757142857143,13.0661428571429,33.4001,0.211428571428571,0.862857142857143,"Intermediate","Light"
"23807",1.747125,26.826875,8.1489375,34.04111875,0.0103333333333333,2.371875,"Deep","Intermediate"
"23808",5.77325,101.84,15.65225,33.4266,0.25975,0.32,"Very shallow","Light"
"23809",5.7596,101.212,15.4638,33.42684,0.3744,0.322,"Shallow","Light"
"23810",4.9205,83.085,13.3798333333333,33.4321,0.150333333333333,0.77,"Intermediate","Light"
"23811",1.8241875,28.10375,8.2421875,34.01959375,0.0085,2.341875,"Deep","Intermediate"
"23812",5.76475,101.79,15.7158,33.3957,0.18375,0.325,"Very shallow","Light"
"23813",5.7466,101.03,15.4666666666667,33.4109,0.3826,0.338,"Shallow","Light"
"23814",4.89833333333333,80.7733333333333,12.2536666666667,33.3316333333333,0.157333333333333,0.896666666666667,"Intermediate","Light"
"23815",1.98573333333333,30.3446666666667,7.98013333333333,33.9867466666667,0.0192,2.31666666666667,"Deep","Intermediate"
"23816",5.7365,101.7225,15.95475,33.29095,0.1115,0.3025,"Very shallow","Light"
"23817",5.806,101.71,15.36275,33.263675,0.20875,0.315,"Shallow","Light"
"23818",4.91357142857143,81.9528571428571,12.8465714285714,33.3102428571429,0.218428571428571,0.818571428571429,"Intermediate","Light"
"23819",2.08935294117647,32.0388235294118,8.12117647058824,33.9575117647059,0.0154285714285714,2.26294117647059,"Deep","Intermediate"
"23820",5.76666666666667,101.606666666667,15.6372857142857,33.2822142857143,0.158833333333333,0.318,"Very shallow","Light"
"23821",5.76066666666667,101.305,15.5461666666667,33.2779666666667,0.212166666666667,0.318333333333333,"Shallow","Light"
"23822",5.4805,93.7533333333333,14.1096666666667,33.2785,0.3715,0.535,"Intermediate","Light"
"23823",2.0904375,32.009375,8.041375,33.95728125,0.0216666666666667,2.27875,"Deep","Intermediate"
"23824",5.707,101.51,16.1475,33.1716,0.07575,0.2625,"Very shallow","Light"
"23825",5.71475,101.2275,15.951,33.1477,0.089,0.2675,"Shallow","Light"
"23826",5.47785714285714,92.5814285714286,13.5837142857143,33.1357142857143,0.268857142857143,0.488571428571429,"Intermediate","Light"
"23827",2.23966666666667,34.3033333333333,8.085,33.9288666666667,0.0318,2.20733333333333,"Deep","Intermediate"
"23828",5.6042,101.174,16.8634,33.2963,0.0586,0.242,"Very shallow","Light"
"23829",5.611,101.194,16.8186,33.28904,0.0632,0.25,"Shallow","Light"
"23830",5.63575,100.15,16.0905,33.24515,0.16775,0.27,"Intermediate","Light"
"23831",3.13010526315789,49.6431578947368,9.19715789473684,33.7103421052632,0.14275,1.79052631578947,"Deep","Light"
"23832",5.5682,101.718,17.4188333333333,33.4643166666667,0.0574,0.256,"Very shallow","Light"
"23833",5.562,101.6425,17.432,33.50235,0.067,0.2475,"Shallow","Light"
"23834",5.5275,100.7675,17.2935,33.5637,0.1285,0.24,"Intermediate","Light"
"23835",3.4326,55.184,9.99714285714286,33.6954142857143,0.162444444444444,1.6575,"Deep","Light"
"23836",6.1568,109.3,15.925,33.5327333333333,1.4022,0.404,"Very shallow","Light"
"23837",5.93766666666667,105.316666666667,15.76975,33.5367875,1.23416666666667,0.352,"Very shallow","Light"
"23838",3.33,54.1916666666667,11.6393333333333,33.5998166666667,0.321833333333333,1.34166666666667,"Shallow","Intermediate"
"23839",6.08625,108.385,16.10125,33.52375,0.67825,0.305,"Very shallow","Light"
"23840",4.0055,65.5125,11.924,33.4625,0.635,1.3025,"Shallow","Intermediate"
"23841",3.21825,51.0225,10.467,33.688675,0.02425,1.71,"Intermediate","Intermediate"
"23842",1.3020625,20.066875,8.36725,34.18095625,0.00616666666666667,2.57125,"Deep","Intermediate"
"23843",5.81825,103.7075,16.148,33.513625,0.266,0.36,"Very shallow","Light"
"23844",4.667,79.035,13.559,33.465925,0.608,0.9075,"Shallow","Light"
"23845",3.2944,52.952,11.0534,33.65386,0.0852,1.574,"Intermediate","Intermediate"
"23846",1.13393333333333,17.4846666666667,8.32486666666667,34.20284,0.0062,2.61666666666667,"Deep","Intermediate"
"23847",5.65825,101.9275,16.684,33.51565,0.149,0.3,"Very shallow","Light"
"23848",5.552,96.5425,14.9205,33.424275,0.71175,0.465,"Shallow","Light"
"23849",4.242,69.056,11.6116,33.47822,0.1856,1.23,"Intermediate","Light"
"23850",1.541,23.6713333333333,8.2158,34.1180533333333,0.0036,2.514,"Deep","Intermediate"
"23851",5.625,101.682,16.8601666666667,33.5190166666667,0.156,0.29,"Very shallow","Light"
"23852",5.5638,98.84,15.965,33.47116,0.327,0.376,"Shallow","Light"
"23853",4.339,70.31,11.4372,33.4004,0.2054,1.196,"Intermediate","Light"
"23854",1.72975,26.464375,8.1189375,34.07105625,0.00566666666666667,2.441875,"Deep","Intermediate"
"23855",5.74,102.503333333333,16.237625,33.5314375,0.267166666666667,0.308333333333333,"Very shallow","Light"
"23856",5.47171428571429,95.5157142857143,14.9415,33.4909875,1.17828571428571,0.497142857142857,"Shallow","Light"
"23857",3.908,62.37,10.7768,33.49118,0.0794,1.412,"Intermediate","Intermediate"
"23858",1.3940625,21.353125,8.1530625,34.15199375,0.004,2.55375,"Deep","Intermediate"
"23859",5.8065,102.64,15.73925,33.47735,0.41075,0.3325,"Very shallow","Light"
"23860",5.375,92.65,14.4275,33.46195,0.69325,0.58,"Shallow","Light"
"23861",4.102,66.665,11.6035,33.477825,0.13,1.2425,"Intermediate","Intermediate"
"23862",1.37805882352941,21.2158823529412,8.305,34.1579882352941,0.0112857142857143,2.556875,"Deep","Intermediate"
"23863",5.8535,103.4975,15.7496,33.50262,0.39275,0.3375,"Very shallow","Light"
"23864",5.372,93.2516666666667,14.6833333333333,33.4944833333333,0.560666666666667,0.543333333333333,"Shallow","Light"
"23865",3.7052,59.53,11.0502,33.56872,0.0642,1.462,"Intermediate","Intermediate"
"23866",1.60786666666667,24.4546666666667,7.83226666666667,34.09428,0.0076,2.51785714285714,"Deep","Intermediate"
"23867",5.8372,101.932,15.1678,33.35044,0.3306,0.342,"Very shallow","Light"
"23868",5.83,101.652,15.0972,33.35246,0.3558,0.352,"Shallow","Light"
"23869",4.44133333333333,73.75,12.461,33.4455,0.215833333333333,1.04333333333333,"Intermediate","Light"
"23870",1.49606666666667,22.9506666666667,8.10046666666667,34.09962,0.0156,2.498,"Deep","Intermediate"
"23871",5.7072,100.986,15.8164,33.3847,0.1142,0.316,"Very shallow","Light"
"23872",5.7022,100.838,15.7864,33.40886,0.1428,0.32,"Shallow","Light"
"23873",5.28557142857143,90.41,13.9984285714286,33.3469714285714,0.241142857142857,0.607142857142857,"Intermediate","Light"
"23874",2.16094117647059,33.3117647058824,8.29747058823529,33.9379588235294,0.0261428571428571,2.23235294117647,"Deep","Intermediate"
"23875",5.67325,101.1375,16.2114,33.33436,0.08,0.29,"Very shallow","Light"
"23876",5.66283333333333,100.868333333333,16.174,33.3325833333333,0.0926666666666667,0.295,"Shallow","Light"
"23877",5.59,97.4685714285714,15.10575,33.32515,0.255,0.385714285714286,"Intermediate","Light"
"23878",2.2870625,35.346875,8.2020625,33.903475,0.0645,2.220625,"Deep","Intermediate"
"23879",5.691,101.3375,16.1885,33.210875,0.07575,0.2925,"Very shallow","Light"
"23880",5.7254,101.462,15.958,33.19252,0.0964,0.298,"Shallow","Light"
"23881",5.57333333333333,94.2716666666667,13.5828333333333,33.17235,0.265833333333333,0.506666666666667,"Intermediate","Light"
"23882",2.3446875,36.095625,8.240625,33.88593125,0.0578333333333333,2.198125,"Deep","Intermediate"
"23883",5.6068,100.936,16.7284,33.26954,0.0514,0.262,"Very shallow","Light"
"23884",5.59475,100.905,16.81125,33.3248,0.0895,0.2675,"Shallow","Light"
"23885",5.5468,96.946,15.2244,33.27226,0.2362,0.38,"Intermediate","Light"
"23886",2.89727777777778,45.3933333333333,8.69838888888889,33.7797277777778,0.114142857142857,2.04222222222222,"Deep","Light"
"23887",5.6292,101.138,16.636,33.23766,0.0538,0.244,"Very shallow","Light"
"23888",5.6384,101.07,16.5282,33.22506,0.0664,0.246,"Shallow","Light"
"23889",5.67285714285714,99.4314285714286,15.4144285714286,33.1710285714286,0.189857142857143,0.301428571428571,"Intermediate","Light"
"23890",2.99147058823529,46.9029411764706,8.83082352941176,33.7859176470588,0.0912857142857143,2,"Deep","Light"
"23891",5.5462,101.582,17.521,33.5709833333333,0.065,0.262,"Very shallow","Light"
"23892",5.53783333333333,101.418333333333,17.5196666666667,33.5703166666667,0.0706666666666667,0.268333333333333,"Shallow","Light"
"23893",5.515,100.82625,17.428375,33.608175,0.1435,0.26625,"Intermediate","Light"
"23894",3.16594117647059,50.8617647058824,9.91922222222222,33.8108777777778,0.1695,1.77764705882353,"Deep","Light"
"23895",5.81571428571429,103.875714285714,16.1957142857143,33.5393428571429,0.982714285714286,0.454285714285714,"Very shallow","Light"
"23896",5.677,102.07,16.7755,32.90325,0.14,0.245,"Very shallow","Light"
"23897",5.8124,102.478,15.8178,32.90038,0.2314,0.252,"Shallow","Light"
"23898",5.5365,89.7483333333333,11.6478333333333,33.0111166666667,0.267833333333333,0.803333333333333,"Intermediate","Light"
"23899",2.44447058823529,37.0494117647059,7.68729411764706,33.9169117647059,0.0164285714285714,2.17411764705882,"Deep","Intermediate"
"23900",5.76257142857143,102.987142857143,16.437625,33.0058125,0.225285714285714,0.272857142857143,"Very shallow","Light"
"23901",5.88033333333333,103.395,15.6236666666667,33.0374166666667,0.416666666666667,0.301666666666667,"Shallow","Light"
"23902",5.188,84.822,12.2175,33.0742333333333,0.1866,0.812,"Intermediate","Light"
"23903",2.2725625,34.541875,7.7805,33.91894375,0.0305,2.24125,"Deep","Intermediate"
"23904",5.19766666666667,89.135,14.1781428571429,33.5437142857143,1.61666666666667,0.826666666666667,"Very shallow","Light"
"23905",4.9386,83.388,13.3573333333333,33.51925,1.4366,0.954,"Very shallow","Light"
"23906",3.915,63.742,11.6966,33.55356,0.4888,1.392,"Shallow","Intermediate"
"23907",4.91071428571429,82.3314285714286,13.12275,33.5447625,1.633,1.06142857142857,"Very shallow","Intermediate"
"23908",3.31325,53.10625,10.83475,33.6430375,0.423875,1.645,"Shallow","Intermediate"
"23909",2.514,39.322,9.8056,33.84246,0.0246,2.02,"Intermediate","Intermediate"
"23910",1.3181875,20.174375,8.3040625,34.15034375,0.00983333333333333,2.539375,"Deep","Intermediate"
"23911",5.87525,102.165,14.8926,33.57774,2.60075,0.5675,"Very shallow","Light"
"23912",4.669,78.192,12.7492,33.5851,1.3104,1.114,"Shallow","Light"
"23913",2.8468,44.45,9.74,33.75418,0.0722,1.888,"Intermediate","Intermediate"
"23914",1.364,20.620625,7.6555,34.1130625,0.067,2.521875,"Deep","Intermediate"
"23915",5.7108,101.97,16.417,32.9250166666667,0.149,0.432,"Very shallow","Light"
"23916",5.842,101.86,15.2405,32.9441,0.282,0.3425,"Shallow","Light"
"23917",5.075,82.946,11.8504,33.204,0.2564,0.942,"Intermediate","Light"
"23918",2.0116875,30.45625,7.662875,33.98095625,0.0125,2.34875,"Deep","Intermediate"
"23919",5.63342857142857,101.571428571429,16.923125,32.8918,0.114142857142857,0.274285714285714,"Very shallow","Light"
"23920",5.7195,102.216666666667,16.4806666666667,32.9150666666667,0.170833333333333,0.268333333333333,"Shallow","Light"
"23921",5.8266,98.52,13.5938333333333,32.9413166666667,0.316,0.365,"Intermediate","Light"
"23922",2.3549375,36.1875,8.0553125,33.87399375,0.0531666666666667,2.196875,"Deep","Intermediate"
"23923",5.6162,101.62,17.0866,32.9479,0.1108,0.264,"Very shallow","Light"
"23924",5.684,102.205,16.78425,32.93935,0.12975,0.265,"Shallow","Light"
"23925",5.35316666666667,89.14,12.7665,33.1268333333333,0.277833333333333,0.67,"Intermediate","Light"
"23926",2.319,35.225625,7.7866875,33.9205875,0.0191666666666667,2.24125,"Deep","Intermediate"
"23927",5.5262,101.178,17.6856666666667,32.9741833333333,0.0764,0.274,"Very shallow","Light"
"23928",5.5418,101.382,17.6522,32.96982,0.0806,0.264,"Shallow","Light"
"23929",5.34933333333333,89.8233333333333,13.1925,33.1383166666667,0.354333333333333,0.673333333333333,"Intermediate","Light"
"23930",2.5129375,38.18375,7.7765,33.91350625,0.0281666666666667,2.155625,"Deep","Intermediate"
"23931",6.0422,110.642,17.3884,33.5261,1.6196,0.28,"Very shallow","Light"
"23932",4.783,80.615,13.3655,33.46,1.747,0.88,"Shallow","Light"
"23933",5.93028571428571,108.26,17.2707142857143,33.5539571428571,1.40471428571429,0.287142857142857,"Very shallow","Light"
"23934",4.07483333333333,66.5366666666667,11.7626666666667,33.5321666666667,0.418333333333333,1.30166666666667,"Shallow","Intermediate"
"23935",2.68766666666667,42.0866666666667,9.8735,33.7828833333333,0.0426666666666667,1.92333333333333,"Intermediate","Intermediate"
"23936",1.01844444444444,15.6505555555556,8.06444444444444,34.1515444444444,0.0158333333333333,2.72555555555556,"Deep","Intermediate"
"23937",6.12475,114.65,18.4206,33.54306,2.384,0.2075,"Very shallow","Light"
"23938",5.3405,98.435,17.6211428571429,33.5416,0.799,0.453333333333333,"Very shallow","Light"
"23939",4.159,68.52,12.319,33.4625,0.685,1.23,"Shallow","Intermediate"
"23940",5.8508,109.618,18.7326666666667,33.5691166666667,2.2404,0.226,"Very shallow","Light"
"23941",4.4638,75.502,13.039,33.49692,1.1904,1.056,"Shallow","Light"
"23942",2.9794,46.842,10.0504,33.71504,0.049,1.764,"Intermediate","Intermediate"
"23943",2.56,39.81,9.539,33.8912,0.011,1.96,"Deep","Intermediate"
"23944",5.69475,102.3225,16.2746,33.52388,1.14975,0.4425,"Very shallow","Light"
"23945",3.55625,57.2125,11.139,33.590075,0.377,1.4875,"Shallow","Intermediate"
"23946",3.2515,51.67,10.5785,33.6756,0.265,1.66,"Intermediate","Intermediate"
"23947",5.40114285714286,96.1814285714286,16.04675,33.5622,2.252,0.625714285714286,"Very shallow","Light"
"23948",4.113,69.8828571428571,13.117,33.6548428571429,1.02328571428571,1.18428571428571,"Shallow","Light"
"23949",2.2006,34.158,9.4186,33.96806,0.0316,2.076,"Intermediate","Intermediate"
"23950",1.046,15.9,8.0759375,34.206275,0.0275,2.61375,"Deep","Dense"
"23951",5.627,101.605,16.7854,33.59406,1.7995,0.4075,"Very shallow","Light"
"23952",3.85475,63.97,12.28775,33.637675,0.61825,1.3325,"Shallow","Light"
"23953",2.4588,38.482,9.805,33.86756,0.046,1.976,"Intermediate","Intermediate"
"23954",1.1813125,17.814375,7.5804375,34.16326875,0.0405,2.621875,"Deep","Intermediate"
"23955",5.843,103.1925,15.772,33.2820666666667,0.50475,0.3175,"Very shallow","Light"
"23956",5.3148,90.41,13.7408,33.3396,0.4252,0.69,"Shallow","Light"
"23957",3.60666666666667,56.49,9.9055,33.5880833333333,0.0423333333333333,1.61,"Intermediate","Intermediate"
"23958",1.5845625,23.903125,7.520375,34.0812,0.0108333333333333,2.499375,"Deep","Intermediate"
"23959",5.8508,103.786,16.021,33.1414166666667,0.448,0.318,"Very shallow","Light"
"23960",5.83666666666667,99.45,14.0068333333333,33.2043833333333,0.622666666666667,0.511666666666667,"Shallow","Light"
"23961",4.765,76.65,11.1678,33.33444,0.1562,1.058,"Intermediate","Intermediate"
"23962",1.9675625,29.69375,7.5733125,33.9978375,0.0121666666666667,2.31533333333333,"Deep","Intermediate"
"23963",5.669,101.556666666667,16.596375,32.89025,0.1165,0.253333333333333,"Very shallow","Light"
"23964",5.81157142857143,102.56,15.75325,32.990375,0.3872,0.283333333333333,"Shallow","Light"
"23965",5.37483333333333,89.3816666666667,12.7503333333333,33.1245833333333,0.237333333333333,0.676666666666667,"Intermediate","Light"
"23966",1.9701875,30.258125,8.216,33.99159375,0.0205,2.294375,"Deep","Intermediate"
"23967",5.54175,101.2775,17.5936,32.96668,0.07825,0.2875,"Very shallow","Light"
"23968",5.56925,101.55,17.481,32.977725,0.0935,0.26,"Shallow","Light"
"23969",5.6672,97.408,14.4108,33.18674,0.2126,0.318,"Intermediate","Light"
"23970",2.4393125,37.455,8.0526875,33.9002,0.0556666666666667,2.130625,"Deep","Intermediate"
"23971",5.452,101.4025,18.4304,33.22228,0.074,0.2525,"Very shallow","Light"
"23972",5.4598,101.368,18.3426,33.22284,0.0858,0.24,"Shallow","Light"
"23973",5.722,99.67,15.0785,33.1907,0.218,0.355,"Intermediate","Light"
"23974",2.41353333333333,37.4546666666667,8.40193333333333,33.8718,0.0874,2.104,"Deep","Light"
"23975",5.4448,102.776,18.6148333333333,33.5437,0.7312,0.448,"Very shallow","Light"
"23976",3.48533333333333,56.8233333333333,11.8433333333333,33.3903333333333,0.36,1.6,"Shallow","Intermediate"
"23977",5.81675,111.08,20.032,33.58786,0.473,0.1625,"Very shallow","Light"
"23978",4.19675,68.5725,11.83475,33.45395,0.5105,1.2325,"Shallow","Intermediate"
"23979",3.1294,49.26,10.12,33.67806,0.0596,1.738,"Intermediate","Intermediate"
"23980",1.58273333333333,24.2346666666667,8.30866666666667,34.1133333333333,0.008,2.44,"Deep","Intermediate"
"23981",5.80183333333333,109.89,19.4715,33.59375,0.4485,0.243333333333333,"Very shallow","Light"
"23982",4.79183333333333,79.78,12.8642857142857,33.4625571428571,0.761166666666667,0.993333333333333,"Shallow","Light"
"23983",3.28071428571429,52.2114285714286,10.5714285714286,33.6596,0.189428571428571,1.64166666666667,"Intermediate","Intermediate"
"23984",1.307875,19.9675,8.107,34.16086875,0.0833333333333333,2.56266666666667,"Deep","Intermediate"
"23985",5.5816,101.72,17.024,33.5877833333333,0.9712,0.39,"Very shallow","Light"
"23986",3.4345,54.835,10.797,33.57895,0.24775,1.5775,"Shallow","Intermediate"
"23987",2.7046,42.146,9.6166,33.83954,0.0264,1.898,"Intermediate","Intermediate"
"23988",1.0564,16.0653333333333,7.93466666666667,34.2083733333333,0.0328,2.62066666666667,"Deep","Intermediate"
"23989",5.38416666666667,94.0483333333333,14.7762857142857,33.5357,1.06383333333333,0.626666666666667,"Very shallow","Light"
"23990",3.55083333333333,56.9733333333333,11.0103333333333,33.5836166666667,0.2895,1.52833333333333,"Shallow","Intermediate"
"23991",5.816,103.5675,16.0244,33.60258,0.8985,0.3925,"Very shallow","Light"
"23992",3.96825,65.7825,12.0165,33.627825,0.46475,1.3175,"Shallow","Light"
"23993",2.3806,36.962,9.4286,33.8967,0.0248,2.036,"Intermediate","Intermediate"
"23994",0.994,15.0446666666667,7.669,34.20812,0.0128,2.696,"Deep","Dense"
"23995",5.83425,102.605,15.5338,33.36352,0.70675,0.36,"Very shallow","Light"
"23996",4.88825,81.665,12.7845,33.4158,0.4215,0.925,"Shallow","Light"
"23997",3.51883333333333,54.6566666666667,9.522,33.65015,0.0751666666666667,1.65,"Intermediate","Intermediate"
"23998",1.3508,20.4086666666667,7.54613333333333,34.1431066666667,0.034,2.55466666666667,"Deep","Intermediate"
"23999",5.74333333333333,102.608333333333,16.3704285714286,33.2085,0.3755,0.341666666666667,"Very shallow","Light"
"24000",5.209,86.5871428571429,12.893875,33.3262875,0.348428571428571,0.848571428571429,"Shallow","Light"
"24001",3.1994,50.456,10.1538,33.66878,0.0468,1.72,"Intermediate","Intermediate"
"24002",1.32826666666667,19.9573333333333,7.35266666666667,34.11092,0.0094,2.60357142857143,"Deep","Intermediate"
"24003",5.9132,103.836,15.5435,33.0913333333333,0.4278,0.332,"Very shallow","Light"
"24004",5.799,98.64,13.94525,33.096225,0.49025,0.4375,"Shallow","Light"
"24005",4.6066,75.284,11.6878,33.47672,0.0624,1.172,"Intermediate","Light"
"24006",1.68613333333333,25.4926666666667,7.52173333333333,34.0426,0.0118,2.456,"Deep","Intermediate"
"24007",5.44325,100.965,18.273,33.27194,0.101,0.3075,"Very shallow","Light"
"24008",5.53375,101.2775,17.62825,33.201125,0.11825,0.3525,"Shallow","Light"
"24009",5.2438,87.262,12.6894,33.19834,0.2356,0.702,"Intermediate","Light"
"24010",2.0354,30.9573333333333,7.7584,33.9771266666667,0.0222,2.32733333333333,"Deep","Intermediate"
"24011",5.53266666666667,101.146666666667,17.5965714285714,33.0211571428571,0.0953333333333333,0.265,"Very shallow","Light"
"24012",5.52183333333333,101.066666666667,17.6408333333333,33.0845333333333,0.114666666666667,0.298333333333333,"Shallow","Light"
"24013",5.59414285714286,94.3842857142857,13.5021428571429,33.1343428571429,0.355714285714286,0.515714285714286,"Intermediate","Light"
"24014",2.16433333333333,33.0066666666667,7.85453333333333,33.9224933333333,0.0384,2.26933333333333,"Deep","Intermediate"
"24015",5.54425,101.3775,17.6158,32.9928,0.087,0.2525,"Very shallow","Light"
"24016",5.611,102.13,17.37175,33.037125,0.11425,0.2525,"Shallow","Light"
"24017",5.58983333333333,96.03,14.3811666666667,33.1757666666667,0.240333333333333,0.383333333333333,"Intermediate","Light"
"24018",2.4255625,37.45375,8.329875,33.874275,0.0498333333333333,2.116875,"Deep","Intermediate"
"24019",5.8462,112.948,20.4198,33.59728,0.7748,0.144,"Very shallow","Light"
"24020",6.0246,110.45,17.6596,33.51042,1.063,0.318,"Very shallow","Light"
"24021",5.97066666666667,114.063333333333,19.8738333333333,33.5842833333333,1.001,0.225,"Very shallow","Light"
"24022",5.6922,109.49,20.212,33.58368,0.7452,0.2,"Very shallow","Light"
"24023",4.459,73.54,12.21,33.44596,0.8928,1.098,"Shallow","Light"
"24024",5.97625,113.905,19.4,33.57806,1.5915,0.25,"Very shallow","Light"
"24025",4.1365,67.51,11.828,33.444225,0.62925,1.21,"Shallow","Intermediate"
"24026",3.11233333333333,48.9933333333333,10.1275,33.6819,0.0565,1.71166666666667,"Intermediate","Intermediate"
"24027",1.39846666666667,21.514,8.52533333333333,34.15802,0.0126,2.458,"Deep","Intermediate"
"24028",5.70425,105.915,18.4706,33.51048,0.3255,0.2675,"Very shallow","Light"
"24029",4.748,79.1825,12.7315,33.418175,0.4465,0.9675,"Shallow","Light"
"24030",3.18516666666667,50.135,10.0976666666667,33.6843,0.0636666666666667,1.69666666666667,"Intermediate","Intermediate"
"24031",1.9155,29.279,8.5971,34.07325,0.0131666666666667,2.246,"Deep","Intermediate"
"24032",5.64983333333333,104.881666666667,17.925625,33.5065375,0.385833333333333,0.263333333333333,"Very shallow","Light"
